,Unnamed: 0,ID,UserID,Origin,Destination,Time,Income,Comment,Created_at,Label
3611,3611,1002182,1003072,854,1018,29,790000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-14 02:35:24.634436,0
3612,3612,1001659,1003795,603,862,27,750000," بیتوجهی راننده به ایمنی مسافران باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 15:08:58.092119,0
3613,3613,1008485,1001079,847,587,23,970000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-16 20:18:50.980540,0
3614,3614,1007475,1003709,603,602,6,440000," راننده برای اطمینان از رضایت مسافران بسیار تلاش میکرد
",2024-04-16 10:51:53.389724,0
3615,3615,1006668,1004434,860,613,14,740000," در حین مسافرت، راننده با من از موضوعات متنوعی گفتگو کرد و برای من یک سفر جذاب فراهم کرد
",2024-04-16 04:48:56.118001,1
3616,3616,1005648,1003622,601,592,24,1020000," راننده دوستانه برخورد کرد
",2024-04-15 13:00:10.217456,0
3617,3617,1007789,1004027,593,619,23,530000,"راننده  حتی کمک کردند که چند تا کیف سنگین را تا در ببرم
",2024-04-16 12:54:26.758932,0
3618,3618,1003208,1000474,587,838,19,600000," تاخیر زیاد به وجود آمد
",2024-04-14 10:50:02.939758,0
3619,3619,1004682,1004181,867,617,53,1110000,"وسیله ام در خودرو جا ماند و به دستم رساندند
",2024-04-15 05:46:50.415613,0
3620,3620,1001197,1004429,844,839,16,610000,"مسیریابی عالی
",2024-04-13 11:16:20.885094,0
3621,3621,1005358,1003716,613,838,26,1040000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-15 11:00:07.619322,0
3622,3622,1001080,1002447,1045,1045,8,230000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-13 10:27:32.756871,0
3623,3623,1006090,1000639,842,856,6,330000," راننده بسیار با همدلی با من صحبت کرد
",2024-04-15 17:10:00.527414,1
3624,3624,1002244,1002850,623,854,27,1160000," تاخیر زیاد به وجود آمد
",2024-04-14 03:17:38.373826,0
3625,3625,1008092,1003667,623,602,24,620000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-16 15:20:48.699512,0
3626,3626,1001046,1004378,858,838,44,1040000," راننده بسیار با دقت رفتار کرد و هیچ بیتوجهی متصور نبود
",2024-04-13 10:12:34.071901,0
3627,3627,1007050,1001265,595,1019,68,1860000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-16 07:46:23.517384,0
3628,3628,1005438,1001862,1019,586,69,1630000," راننده بسیار حرفهای بود
",2024-04-15 11:29:15.314974,0
3629,3629,1002442,1002301,602,601,12,470000," هیچ شکایتی ندارم، اما هیچ نظر مثبتی هم ندارم
",2024-04-14 05:01:07.675823,0
3630,3630,1001515,1003596,589,589,15,450000," بیتوجهی راننده به ایمنی مسافران باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 13:47:57.132579,0
3631,3631,1006073,1004324,839,848,22,500000," سطح تجربه و حرفهای بودن او قابل تحسین است
",2024-04-15 16:57:47.542728,0
3632,3632,1008234,1003981,842,857,29,760000," ایمنی و امنیت در طول سفر به دلیل رانندگی مسئولانه راننده برای من قابل توجه بود
",2024-04-16 16:36:16.940822,0
3633,3633,1008283,1003430,853,609,15,390000," راننده دوستانه برخورد کرد
",2024-04-16 17:16:18.592781,0
3634,3634,1007018,1000565,863,865,6,240000,"راننده خیلی کمک کردند به من
",2024-04-16 07:27:49.063328,0
3635,3635,1004932,1000519,629,583,57,1370000," کیفیت خدمات این تاکسی آنلاین بسیار بالا بود
",2024-04-15 07:50:34.251586,0
3636,3636,1007443,1000375,855,589,16,490000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-16 10:39:09.806189,0
3637,3637,1007766,1003007,852,855,7,270000," او به صورت غیرحرفهای رفتار کرد
",2024-04-16 12:42:52.088538,1
3638,3638,1008301,1000193,583,582,5,400000,"راننده خیلی خسته بود
",2024-04-16 17:28:37.230826,0
3639,3639,1002077,1000939,620,1029,49,1610000,"خودروی تمیزی داشتند
",2024-04-13 21:28:05.638340,0
3640,3640,1000048,1002085,1029,614,55,2410000,"راننده بسیار بیادب بود و حتی وقتی وارد ماشین شدم بی ادبی کرد
",2024-04-12 21:22:59.263308,0
3641,3641,1003705,1001902,1019,1019,9,200000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-14 14:24:14.948927,0
3642,3642,1000104,1001349,853,853,4,290000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-13 00:32:41.747727,0
3643,3643,1008424,1003456,859,1017,31,940000,"مسیریابی عالی
",2024-04-16 19:02:33.631743,0
3644,3644,1001210,1001659,593,593,11,330000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-13 11:17:32.936979,0
3645,3645,1005972,1004497,1019,1019,4,230000,"تجربه لذتبخش بود
",2024-04-15 15:41:58.372376,0
3646,3646,1004333,1003579,619,587,18,800000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-15 03:06:50.176469,0
3647,3647,1001839,1001675,582,1019,63,2050000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-13 17:04:38.198047,0
3648,3648,1000908,1003120,852,630,31,1200000," در حین مسافرت، راننده با من از موضوعات متنوعی گفتگو کرد و برای من یک سفر جذاب فراهم کرد
",2024-04-13 09:01:29.757551,0
3649,3649,1001907,1003417,1029,1029,6,220000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-13 18:04:00.298953,0
3650,3650,1005531,1001431,864,866,15,570000," راننده برای اطمینان من، متوقف شد
",2024-04-15 12:09:29.064906,0
3651,3651,1001541,1003812,631,842,45,1120000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 14:04:30.621529,0
3652,3652,1006350,1000353,847,613,16,750000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-15 21:44:18.243832,0
3653,3653,1000504,1003412,1018,1017,21,770000," هوا گرم بود و کولر نزد
",2024-04-13 05:41:26.995424,0
3654,3654,1007055,1002994,836,631,27,480000,"از عدم توجه راننده به برخی از اصول اساسی رانندگی ناامید شدم
",2024-04-16 07:48:52.408539,0
3655,3655,1007916,1003958,842,591,42,960000," راننده با مهارت و دقت بالا ترافیک شلوغ را به خوبی مدیریت کرد
",2024-04-16 13:52:44.222187,0
3656,3656,1007269,1001118,593,592,8,370000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-16 09:20:05.416050,0
3657,3657,1004318,1004376,850,582,35,1050000,"از بیدقتی راننده احساس ناامنی کردم
",2024-04-15 02:58:18.020546,0
3658,3658,1004159,1002469,838,589,8,420000,"ماشین تمیز بود و راننده مودب
",2024-04-14 19:33:27.592344,0
3659,3659,1009620,1002363,583,1045,49,2300000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-15 21:08:28.235305,0
3660,3660,1001325,1000481,867,1030,54,1330000," از انتخابی که انجام دادم راضی ام  
",2024-04-13 12:12:51.570391,0
3661,3661,1007126,1000221,592,602,0,670000,"این تجربه به هیچ وجه قابل قبول نبود راننده بیحوصله بود
",2024-04-16 08:23:00.712771,0
3662,3662,1006999,1003460,591,856,31,960000," راننده حین سفر سیگار میکشید
",2024-04-16 07:13:11.128413,0
3663,3663,1005918,1003547,593,592,15,360000," در طول مسیر برا بنزین ایستادن
",2024-04-15 15:15:20.549003,0
3664,3664,1000420,1000833,856,589,30,820000," راننده خوبی بود
",2024-04-13 04:57:19.858478,0
3665,3665,1007994,1003103,602,587,31,1240000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-16 14:26:58.322920,0
3666,3666,1006560,1002491,1017,1017,4,220000," این راننده موجب تأخیرم شد
",2024-04-16 03:49:44.467271,0
3667,3667,1005476,1001491,1019,1019,9,270000," نظم و تمیزی در خودرو بسیار خوب بود
",2024-04-15 11:44:40.356397,0
3668,3668,1000544,1004017,630,1108,40,1110000," راننده به آخرین وضعیت ترافیک آگاهی داشت
",2024-04-13 05:59:39.536887,0
3669,3669,1003581,1002948,630,853,7,290000,"بهترین سفرم بود
",2024-04-14 13:31:20.107312,0
3670,3670,1002426,1000885,589,622,26,870000," من از تجربه مثبت سفر با این راننده بسیار راضی هستم
",2024-04-14 04:53:35.220761,0
3671,3671,1000236,1000232,622,617,26,1240000," خیلی با سرعت میرفت
",2024-04-13 03:26:12.722691,0
3672,3672,1006417,1000530,863,866,17,840000,"ماشین بوی خوبی میداد
",2024-04-16 02:26:09.032259,0
3673,3673,1002958,1004448,839,602,18,660000," من از تجربه مثبت سفر با این راننده بسیار راضی هستم
",2024-04-14 08:49:37.944387,0
3674,3674,1003790,1003902,864,838,12,460000," هوا گرم بود و کولر نزد
",2024-04-14 15:01:00.477935,0
3675,3675,1007011,1004260,845,845,9,270000,"خوش برخورد بودند
",2024-04-16 07:21:31.326321,0
3676,3676,1003915,1000005,838,589,23,1030000," خیلی حرفه ای و با دقت رانندگی میکرد
",2024-04-14 15:57:23.806568,0
3677,3677,1005113,1001845,619,849,9,400000," ماشینش بوی بدی میداد
",2024-04-15 09:12:57.070011,0
3678,3678,1003484,1000005,602,587,26,1220000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-14 12:44:21.266539,0
3679,3679,1008425,1004323,836,1029,18,540000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-16 19:04:53.466663,0
3680,3680,1002988,1004350,839,842,18,660000,"در ماشین کتاب بود!
",2024-04-14 09:05:11.833533,0
3681,3681,1006399,1003413,593,1029,56,1260000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-16 01:40:42.965786,0
3682,3682,1005785,1002504,845,580,28,1130000," رانندگی بسیار سریع راننده باعث شد که احساس راحتی نداشته باشم
",2024-04-15 14:05:07.780459,0
3683,3683,1007790,1001677,593,860,18,390000," راننده بیمسئولیت بود
",2024-04-16 12:53:20.817282,0
3684,3684,1000827,1004344,851,629,14,390000," در طول مسیر برا بنزین ایستادن
",2024-04-13 08:24:20.304960,0
3685,3685,1000951,1001341,589,614,39,1120000," راننده بیادبی بود
",2024-04-13 09:24:26.912810,0
3686,3686,1000633,1001016,1045,594,27,560000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-13 06:32:06.130186,0
3687,3687,1006792,1000191,839,851,16,530000," رانندگی بسیار تند راننده باعث ایجاد ترس در من شد
",2024-04-16 05:45:55.740364,1
3688,3688,1009620,1001678,583,1045,49,2300000," راننده قبل از شروع سفربه ترافیک مسلط بود
",2024-04-15 21:10:14.740040,0
3689,3689,1001623,1000504,593,593,8,250000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-13 14:48:08.083010,0
3690,3690,1003207,1004373,608,865,27,730000,"مسیریابی عالی
",2024-04-14 10:50:54.281642,0
3691,3691,1001880,1002236,1018,1018,12,240000," از سرویس این شرکت سپاسگزار هستم
",2024-04-13 17:37:37.946544,0
3692,3692,1005718,1001315,582,846,53,1100000," راننده بهوضوح توجهی به مسیری که طی میشد نداشت و وارد خیابان اشتباه شد
",2024-04-15 13:30:12.832304,0
3693,3693,1002589,1000893,583,583,4,250000," راننده بیحوصله بود
",2024-04-14 05:59:00.510447,0
3694,3694,1008126,1003372,1018,1018,17,550000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-16 15:31:49.462574,0
3695,3695,1001047,1004454,589,838,13,440000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 10:14:27.219639,0
3696,3696,1004385,1000930,861,860,6,450000," سطح تجربه و حرفهای بودن او قابل تحسین است
",2024-04-15 03:27:37.649721,0
3697,3697,1003308,1003980,1029,1082,25,590000,"راننده خواب آلود بود
",2024-04-14 11:26:47.483208,0
3698,3698,1000033,1001508,861,618,6,570000,"راننده درخواست مبلغ اضافی کرد
",2024-04-12 21:04:00.185760,0
3699,3699,1003491,1003571,618,581,41,1340000,"ماشین تمیز بود و راننده مودب
",2024-04-14 12:48:17.315934,0
3700,3700,1001825,1003563,848,602,25,740000,"راننده درخواست مبلغ اضافی کرد
",2024-04-13 16:48:25.068447,0
3701,3701,1003569,1004208,630,630,4,210000," راننده برای اطمینان من، متوقف شد
",2024-04-14 13:29:29.360299,0
3702,3702,1000498,1004290,622,848,30,1130000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-13 05:38:11.404911,0
3703,3703,1002072,1003625,854,847,10,600000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-13 21:24:20.154561,0
3704,3704,1002787,1003981,839,591,27,860000," در طول مسیر برا بنزین ایستادن
",2024-04-14 07:24:51.161428,0
3705,3705,1005597,1002937,580,838,40,1400000,"راننده پرخاشگر بود
",2024-04-15 12:35:49.406041,0
3706,3706,1000156,1000427,620,839,29,1030000," از طولانی شدن مسیر خسته شدم
",2024-04-13 02:34:54.039617,0
3707,3707,1006326,1001141,581,582,9,490000,"فوق العاده بود
",2024-04-15 21:00:44.560575,0
3708,3708,1001205,1004197,1019,1019,29,510000,"با دقت رانندگی میکردند و خیلی مواظب بودند
",2024-04-13 11:15:06.853601,0
3709,3709,1000485,1004207,839,838,24,960000," سرعت رانندگی او بسیار خطرناک بود
",2024-04-13 05:31:04.321504,0
3710,3710,1005733,1003777,862,862,7,450000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-15 13:42:14.196246,0
3711,3711,1003549,1001928,623,629,19,600000,"راننده پرخاشگر بود
",2024-04-14 13:17:14.698974,0
3712,3712,1004079,1003432,1029,1029,18,460000,"راننده بسیار بیادب بود و حتی وقتی وارد ماشین شدم بی ادبی کرد
",2024-04-14 18:10:06.750367,0
3713,3713,1001202,1003260,610,610,2,290000,"از عدم توجه راننده به برخی از اصول اساسی رانندگی ناامید شدم
",2024-04-13 11:15:03.194392,0
3714,3714,1005161,1000270,602,582,33,1180000,"این تجربه به هیچ وجه قابل قبول نبود راننده بیحوصله بود
",2024-04-15 09:31:46.101651,0
3715,3715,1000165,1002241,1019,1058,56,1690000," راننده آنقدر با شتاب رانندگی میکرد که وحشت کردم
",2024-04-13 02:39:56.713701,0
3716,3716,1002390,1001551,842,629,33,1300000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-14 04:31:12.517536,0
3717,3717,1007469,1003942,857,853,4,250000," از طولانی شدن مسیر خسته شدم
",2024-04-16 10:50:48.435498,0
3718,3718,1003979,1003293,844,861,24,840000," از طولانی شدن مسیر خسته شدم
",2024-04-14 16:38:19.171712,0
3719,3719,1003606,1000201,853,630,13,400000," از مسیریابی نادرستش ناراضی بودم
",2024-04-14 13:40:30.848760,0
3720,3720,1004802,1004050,612,1018,18,490000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-15 06:40:01.139075,0
3721,3721,1007478,1004543,630,630,6,220000," هوا گرم بود و کولر نزد
",2024-04-16 10:53:08.141875,0
3722,3722,1003159,1003630,623,838,36,960000," سرعت راننده یکم بالا بود
",2024-04-14 10:33:54.819153,0
3723,3723,1004438,1000695,839,839,4,440000," احترام به مشتریان توسط این راننده واقعاً قابل تحسین بود
",2024-04-15 03:45:20.231111,0
3724,3724,1008065,1001725,841,856,15,320000," نظم و تمیزی در خودرو بسیار خوب بود
",2024-04-16 15:03:50.652031,0
3725,3725,1008087,1004600,617,617,4,190000," خیلی به من احترام گذاشت
",2024-04-16 15:16:25.691502,0
3726,3726,1007696,1001713,853,613,30,1070000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-16 12:21:24.570313,0
3727,3727,1002791,1000953,581,580,7,270000," کولر روشن نکرد
",2024-04-14 07:26:36.865565,0
3728,3728,1004139,1004447,613,849,10,580000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-14 19:10:32.205882,0
3729,3729,1003766,1000793,623,601,27,650000," این بخش از مسافرتی بود که خاطره خوبی شد
",2024-04-14 14:50:43.526891,0
3730,3730,1000413,1000369,864,608,17,820000," تاخیر زیاد به وجود آمد
",2024-04-13 04:53:49.160458,1
3731,3731,1003927,1004628,631,631,10,370000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-14 16:04:12.758890,0
3732,3732,1007753,1002710,586,863,30,880000," راننده به موقع وارد محل توقف شد
",2024-04-16 12:40:49.657755,0
3733,3733,1005987,1001056,586,586,6,350000,"موسیقی با صدای بلند! ازاردهنده بود!
",2024-04-15 15:52:19.703499,1
3734,3734,1004353,1001175,863,865,7,500000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-15 03:13:43.932687,0
3735,3735,1002329,1001812,843,586,51,1720000," رانندگی بسیار تند راننده باعث ایجاد ترس در من شد
",2024-04-14 03:59:55.318166,0
3736,3736,1007597,1000333,845,845,8,540000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-16 11:40:48.201617,0
3737,3737,1003965,1004388,838,580,20,780000,"کل مسیر میترسیدم تصادف کنیم
",2024-04-14 16:27:52.713904,0
3738,3738,1002839,1003002,1045,1045,15,380000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-14 07:47:26.700129,0
3739,3739,1001666,1002745,634,634,12,260000," راننده به موقع وارد محل توقف شد
",2024-04-13 15:12:24.599486,0
3740,3740,1008003,1001036,619,619,4,200000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-16 14:31:29.609734,0
3741,3741,1006912,1003071,582,587,13,380000," رانندگی ایمن و مسئولانه راننده باعث ایجاد احساس امنیت و آرامش در من شد
",2024-04-16 06:35:02.729952,0
3742,3742,1004648,1001267,620,629,25,880000," راننده دوستانه برخورد کرد
",2024-04-15 05:32:54.687066,0
3743,3743,1004161,1003119,1029,1029,9,310000," راننده دوستانه برخورد کرد
",2024-04-14 19:34:05.090226,0
3744,3744,1003628,1003445,586,582,3,340000," راننده به موقع وارد محل توقف شد
",2024-04-14 13:48:24.117453,0
3745,3745,1003129,1003446,602,589,29,1180000,"راننده مسیر رو گم کرد
",2024-04-14 10:22:33.612076,0
3746,3746,1003810,1002946,856,856,9,320000,"اهنگ پلی کرد!
",2024-04-14 15:07:01.854894,0
3747,3747,1003096,1001660,601,843,20,810000," راننده با مهارت و دقت بالا ترافیک شلوغ را به خوبی مدیریت کرد
",2024-04-14 10:07:02.545887,0
3748,3748,1001338,1000994,610,839,13,540000,"راننده مودب بود
",2024-04-13 12:23:18.752379,0
3749,3749,1007381,1003799,842,842,9,350000,"مسیریابی عالی
",2024-04-16 10:16:40.930348,0
3750,3750,1006946,1001807,850,586,35,910000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-16 06:49:13.292459,0
3751,3751,1004984,1002399,613,839,27,690000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-15 08:17:54.727847,0
3752,3752,1004135,1002214,839,601,8,420000," راننده به زمان تعیین شده دقت کرد
",2024-04-14 19:06:38.794135,0
3753,3753,1008162,1001633,838,860,39,1210000,"راننده خیلی بوق می زد
",2024-04-16 15:48:23.343953,0
3754,3754,1007574,1001963,1082,631,34,1030000," رانندگی خطرناک راننده باعث شد که به طور جدی از امنیت خود نگران باشم
",2024-04-16 11:32:51.917512,0
3755,3755,1007775,1002738,580,580,5,240000," رفتار راننده خیلی مودب بود
",2024-04-16 12:49:26.394777,0
3756,3756,1005899,1004196,866,589,21,670000," راننده دوستانه برخورد کرد
",2024-04-15 15:07:43.282819,0
3757,3757,1005393,1003301,610,582,28,1210000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-15 11:15:11.166594,0
3758,3758,1004276,1004285,1029,602,55,1590000,"راننده خیلی کمک کردند به من
",2024-04-15 02:13:08.766678,0
3759,3759,1008397,1004349,580,580,5,300000," کولر روشن نکرد
",2024-04-16 18:36:59.506701,0
3760,3760,1002596,1004073,594,862,29,1010000," در حین مسافرت، راننده با من از موضوعات متنوعی گفتگو کرد و برای من یک سفر جذاب فراهم کرد
",2024-04-14 06:03:36.728219,0
3761,3761,1000091,1002941,1019,1019,10,320000," هوا گرم بود و کولر نزد
",2024-04-12 23:25:59.182479,0
3762,3762,1003390,1004574,842,855,17,540000," من به طور جدی نگران ایمنی خود در طول سفر بودم به دلیل رانندگی پرخطر راننده
",2024-04-14 12:02:29.458455,0
3763,3763,1002882,1003560,587,838,10,390000," راننده دوستانه برخورد کرد
",2024-04-14 08:16:38.119181,0
3764,3764,1001332,1001740,844,583,29,1020000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-13 12:18:06.724134,0
3765,3765,1003755,1003438,593,580,28,620000,"راننده فحاشی میکرد
",2024-04-14 14:42:58.237959,0
3766,3766,1005062,1001011,839,583,46,1220000," من از تجربه مثبت سفر با این راننده بسیار راضی هستم
",2024-04-15 08:54:09.773554,0
3767,3767,1006544,1001466,592,601,14,820000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-16 03:40:56.431461,0
3768,3768,1001377,1001289,601,838,11,580000,"راننده خیلی بوق می زد
",2024-04-13 12:39:29.186634,0
3769,3769,1007490,1003944,839,842,10,330000," خیلی با سرعت میرفت
",2024-04-16 10:58:19.241984,0
3770,3770,1008025,1003815,587,853,71,1750000," راننده به موقع وارد محل توقف شد
",2024-04-16 14:43:01.970626,0
3771,3771,1001438,1002193,1018,617,36,1050000,"راننده با تلفن حرف میزد
",2024-04-13 13:10:34.938906,0
3772,3772,1000648,1004404,861,591,12,510000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-13 06:42:11.437905,0
3773,3773,1005548,1004429,608,838,28,780000," در طول مسیر برا بنزین ایستادن
",2024-04-15 12:18:42.067297,0
3774,3774,1001346,1000624,1017,629,24,730000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 12:27:22.084593,0
3775,3775,1005568,1003547,593,838,37,830000," راننده بسیار با ادب و حرفهای رفتار کرد و سفر را لذتبخش کرد
",2024-04-15 12:27:24.767541,0
3776,3776,1000475,1001330,583,860,34,1100000," هیچ شکایتی ندارم، اما هیچ نظر مثبتی هم ندارم
",2024-04-13 05:22:56.645825,0
3777,3777,1005058,1002671,855,856,8,290000," راننده در حین رانندگی مدام با تلفن همراه خود صحبت میکرد که باعث ایجاد ترس در من شد
",2024-04-15 08:51:01.330194,0
3778,3778,1008102,1002076,846,595,17,390000," راننده بسیار مودب و حرفهای بود
",2024-04-16 15:23:48.369249,0
3779,3779,1002353,1001717,1018,1082,43,1790000," ماشینش بوی بدی میداد
",2024-04-14 04:10:53.139997,0
3780,3780,1000183,1004388,579,580,13,570000,"راننده بسیار بهموقع رسید
",2024-04-13 02:55:05.994458,0
3781,3781,1004399,1003832,593,579,8,590000," کولر روشن نکرد
",2024-04-15 03:32:31.257774,0
3782,3782,1007604,1001083,593,593,5,230000," ایمنی و امنیت در طول سفر به دلیل رانندگی مسئولانه راننده برای من قابل توجه بود
",2024-04-16 11:44:02.131353,1
3783,3783,1001491,1002849,863,608,27,710000," از آنکه ماشین بسیار خراب بود و  تمیز نبود انتقاد دارم
",2024-04-13 13:35:48.677243,1
3784,3784,1000698,1001311,1019,1019,8,230000,"ماشین بوی خوبی میداد
",2024-04-13 07:10:28.103829,0
3785,3785,1000408,1001369,855,854,17,470000,"کتاب برای مطالعه داشتند
",2024-04-13 04:52:56.460338,0
3786,3786,1004220,1002123,593,594,13,390000,"موسیقی با صدای بلند! ازاردهنده بود!
",2024-04-14 20:58:57.854003,0
3787,3787,1004557,1003818,602,582,26,740000," راننده توانایی بالایی داشت
",2024-04-15 04:40:12.473300,0
3788,3788,1005767,1001948,848,602,26,770000,"از اینکه چقدر راننده به خوبی توی ترافیک مدیریت کرد تعجب کردم
",2024-04-15 13:57:58.295920,0
3789,3789,1007085,1003768,836,622,36,850000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-16 08:04:10.850999,0
3790,3790,1001891,1004032,602,861,10,430000," راننده برای اطمینان من، متوقف شد
",2024-04-13 17:52:30.749356,0
3791,3791,1003469,1002992,842,863,14,390000,"موسیقی با صدای بلند! ازاردهنده بود!
",2024-04-14 12:38:45.685951,0
3792,3792,1001640,1002215,1018,1018,17,400000,"راننده با تلفن حرف میزد
",2024-04-13 15:01:37.099471,0
3793,3793,1007964,1002073,839,581,44,1320000,"مسیریابی عالی
",2024-04-16 14:12:10.021727,0
3794,3794,1001129,1002361,602,602,8,540000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-13 10:46:17.476809,0
3795,3795,1000675,1000647,602,1064,69,1800000," سرعت رانندگی او بسیار خطرناک بود
",2024-04-13 07:01:59.206857,0
3796,3796,1000538,1004017,853,1018,13,350000,"ماشین خیلی خراب بود!
",2024-04-13 05:56:44.451892,0
3797,3797,1006242,1003405,866,586,13,530000,"راننده خواب آلود بود
",2024-04-15 19:16:38.695109,0
3798,3798,1004701,1003830,589,589,4,240000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-15 05:58:38.177377,0
3799,3799,1002776,1004160,836,836,14,270000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-14 07:21:48.190903,0
3800,3800,1000582,1004050,614,612,5,390000,"مسیریابی عالی
",2024-04-13 06:12:42.198068,1
3801,3801,1002687,1002928,839,838,30,1040000," رانندگی ایمن و مسئولانه راننده باعث ایجاد احساس امنیت و آرامش در من شد
",2024-04-14 06:37:32.652251,0
3802,3802,1005163,1002264,845,838,8,450000," رانندگی بسیار سریع راننده باعث شد که احساس راحتی نداشته باشم
",2024-04-15 09:32:33.000322,0
3803,3803,1002196,1000257,845,618,17,870000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-14 02:48:47.125783,0
3804,3804,1008324,1002048,1029,1029,7,190000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-16 17:42:27.833802,0
3805,3805,1001115,1001466,842,589,16,590000," راننده به زمان تعیین شده دقت کرد
",2024-04-13 10:41:40.583328,0
3806,3806,1006334,1003384,629,1018,21,420000," راننده به موقع وارد محل توقف شد
",2024-04-15 21:08:06.114234,0
3807,3807,1007095,1000096,1045,601,42,1020000," راننده برای اطمینان از رضایت مسافران بسیار تلاش میکرد
",2024-04-16 08:09:46.986663,0
3808,3808,1007559,1001698,617,844,29,990000,"اهنگ پلی کرد!
",2024-04-16 11:24:54.470598,0
3809,3809,1001084,1002492,613,613,1,240000," سفر به همهی لحاظ عالی بود، و راننده شرایط را درک میکرد
",2024-04-13 10:26:43.326387,0
3810,3810,1000170,1001544,589,1045,50,2470000," راننده بوی عرق میداد
",2024-04-13 02:44:18.350449,0
3811,3811,1008070,1002850,850,850,9,340000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-16 15:03:27.531044,0
3812,3812,1002177,1001042,593,601,19,780000," خیلی با سرعت میرفت
",2024-04-14 02:37:24.495919,0
